username,like_count,comment_count,share_count,view_count,hashtags,age_group
anon_2718,33,3,0,623,"['ootd', 'grwm', 'momlife', 'fyp', 'kindergarten', 'lifeofamom', 'sahm', 'ditl', 'spendthedaywithme', 'momtok']",age4
anon_2719,22,10,5,1678,"['fiveyearold', 'kindergarten', 'sahm', 'momlifebelike', 'electroniccards', 'momtok', 'fyppppppppppppppppppppppp', 'kindergartenreadiness', 'babyflashcards', 'tiktokshopfinds', 'talkingflashcards', 'tiktokshopeducationaltoy', 'jilliannriley', 'toddlerreadingtoy', 'tiktokshopwithkids']",age4
anon_2503,21,4,0,1760,"['viral', 'teacher', 'ABC', 'fyp', 'kindergarten', 'acorn', 'sahm', 'kindergartenteacher', 'earlychildhood', 'funfinds', 'earlychildhoodeducation', 'homeschoolersoftiktok']",age4
anon_2720,72,8,3,2502,"['school', 'diy', 'motherhood', 'momlife', 'kindergarten', 'boymom', 'sahm', 'roadto10k', 'momtok', 'momsoftiktok']",age4
anon_2721,25,1,2,614,"['family', 'dayinthelife', 'momlife', 'toddlerlife', 'kindergarten', 'momstyle', 'stayathomemom', 'momof5', 'sahm', 'ditl', 'toddlerfashion', 'familyvlog', 'solomom', 'momswithcameras', 'momsunder30', 'capcut', 'morninginthelife']",age4
anon_2722,72,5,4,904,"['kindergarten', 'momof4', 'sahm', 'sahmlife', 'momoflittles']",age4
anon_2723,53,25,3,678,"['kindergarten', 'sahm', 'homeschoolers', 'homeschooling', 'momtok', 'homeschoolmama', 'sahmtok']",age4
anon_2724,88,1,0,956,"['school', 'mybaby', 'time', 'parenting', 'momanddaughter', 'formom', 'kindergarten', 'firstbaby', 'sahm', 'firstborndaughter', 'fypage', 'momsoftiktok', 'fypシ゚viral']",age4
anon_2725,28,6,0,403,"['chronicles', 'momlife', 'kindergarten', 'sahm']",age4
anon_2685,8,3,0,280,"['beachfun', 'blackfriday', 'prek', 'kindergarten', 'weddingfun', 'partyfun', 'cybermonday', 'classroomfun', 'sahm', 'momsoftiktok', 'tiktokshopaffiliate', 'tiktokshopcreator', 'tiktokshopblackfriday', 'tiktokshopcybermonday', 'ttstakeover']",age4
anon_2726,41,1,2,801,"['lunchtime', 'f', 'foryou', 'fyp', 'yeti', 'kindergarten', 'lunchbox', 'schoollunch', 'sahm', 'sahmlife', 'kindergartenlife', 'lunchideas', 'bentobox', 'bentgo', 'sahmsoftiktok', 'kidslunchideas']",age4
anon_2583,25,6,3,412,"['school', 'love', 'motherhood', 'trending', 'viral', 'moms', 'motivation', 'tiktok', 'parenting', 'foryou', 'backtoschool', 'firstdayofschool', 'fyp', 'firstgrade', 'workingmom', 'sahm', 'momideas', 'backtoschoolprep', 'amazonfinds', 'momsoftiktok', 'selfcarekit', 'backtoschoolfinds']",age4
anon_2727,54,10,0,634,"['sad', 'lunchtime', 'lunch', 'myboy', 'snack', 'jelly', 'peanutbutter', 'pbj', 'mommasboy', 'firstdayofschool', 'fyp', 'kindergarten', 'sahm', 'fypage', 'mommato3', 'fypシ゚viral']",age4
anon_2422,58,5,0,853,"['realistic', 'momlife', 'homeschool', 'vlog', 'sahm', 'secular', 'sourdough', 'sourdoughstarter', 'preschoolhomeschool', 'secularhomeschool', 'kindergartenhomeschool', 'realisticsahm', 'realisticmomlife', 'homeschoolditl', 'realisticditl', 'realistichomeschooling', 'realisticditlofasahm', 'realisticditlvlog']",age4
anon_2728,38,3,0,427,"['reading', 'learning', 'kindergarten', 'bedtimeroutine', 'boymom', 'bedtimestory', 'sahm', 'readtoyourkids']",age4
anon_2424,5,1,0,80,"['school', 'cleaning', 'kindergarten', 'homeschool', 'publicschool', 'momof4', 'sahm', 'sahmof4']",age4
anon_2729,8,1,0,459,"['kindergarten', 'homeschool', 'sahm', 'domesticengineer']",age4
anon_2730,26,5,0,340,"['kindergarten', 'stayathomemom', 'sahm', 'homeschoolers', 'homelearning', 'homeschoolingmom', 'homeschoolingmoms', 'homeschoolersoftiktok', 'tgatb', 'thegoodandthebeautiful', 'homeschoolcurriculum', 'kindergartenhomeschool', 'creatorinsights', 'workinghomeschoolmom', 'workinghomeschoolmomlife', 'kindergartencurriculum']",age4
anon_2731,84,21,0,611,"['dad', 'snack', 'reaction', 'momlife', 'kindergarten', 'react', 'carpool', 'dadlife', 'workingmom', 'sahm', 'momof2', 'momtok', 'wfhm', 'momsoftiktok', 'momsover30']",age4
anon_2732,60,1,3,1059,"['memories', 'firstborn', 'preteen', 'boymom', 'sahm', 'sahmofboys', 'capcut']",age4
anon_2733,16,5,0,175,"['kindergarten', 'sahm', 'staylittleforever']",age4
anon_2734,92,7,3,4875,"['diy', 'explore', 'fy', 'prek', 'fyp', 'youngmom', 'homeschool', 'firstgrade', 'stayathomemom', 'sahm', 'sahmlife', 'positivemindset', 'momtips', 'homeschooljourney', 'homeschoolmom', 'blackmomsoftiktok', 'christianmomsoftiktok', 'smallspaceliving', 'homeschooltipsandtricks', 'creatorsearchinsights']",age4
anon_2735,32,2,0,359,"['firstdayofschool', 'kindergarten', 'sahm']",age4
anon_2736,9,5,0,142,"['firstday', 'bekind', 'kindergarten', 'sahm']",age4
anon_2737,24,10,0,482,"['storytime', 'elementaryschool', 'workingmom', 'sahm', 'tiktokmom', 'preschoolmom']",age4
anon_2738,36,18,2,637,"['teamwork', 'introducemyself', 'nebraska', 'fyp', 'sahm', 'kindergartenteacher', 'alaninu', 'libbyappreading']",age4
anon_2739,31,1,5,4961,"['fyp', 'kindergarten', 'forkids', 'momhack', 'sahm', 'parenthack', 'foryoupage', 'momsoftiktok', 'parentsoftiktok', 'learninghacks', 'prektips', 'sahmsoftiktok', 'preklearning', 'praticewriting', 'tiktokshopfinds', 'reusablelearningbooklets']",age4
anon_2740,36,1,0,517,"['daughter', 'funny', 'parody', 'kindergarten', 'sahm', 'girlmom', 'momtok', 'homeschoolmama']",age4
anon_2741,38,2,0,556,"['christmas', 'gifts', 'class', 'classroom', 'kindergarten', 'elementaryschool', 'sahm']",age4
anon_2742,10,1,0,113,"['gravity', 'foru', 'fyp', 'kindergarten', 'homeschool', 'kinder', 'sahm', 'kindergartenlife', 'homeschoolscience', 'greenscreenvideo', 'science', 'gravityexperiment']",age4
anon_2663,30,6,0,588,"['school', 'crazy', 'mom', 'scary', 'mama', 'playingaround', 'mamabear', '5yearsold', 'bruised', 'bruises', 'kindergarten', 'gymclass', 'publicschools', 'boymom', 'publicschool', 'sahm', 'publicschoolsystem', 'roughhouse', 'peclsss']",age4
anon_2743,113,40,4,433,"['daughter', 'support', 'kindergarten', 'homeschool', 'sahm', 'momsoftiktok']",age4
anon_2744,33,3,1,286,"['schoollife', 'kindergarten', 'militaryfamily', 'sahm', 'schooldropoff', 'militarykids', 'kidsoftiktok', 'fypシ゚viral', 'blacksahm']",age4
anon_2745,77,23,1,484,"['lunchtime', 'schoollife', 'momlife', 'fyp', 'kindergarten', 'sahm', 'momsupport', 'momof3', 'lunchideas', 'kidsoftiktok', 'momsoftiktok', 'momtoks', 'momoftiktok', 'lunchesforkids', 'fyppppppppppppppppppppppp', 'fypシ゚viral']",age4
anon_2504,15,7,0,348,"['kindergarten', 'lunchbox', 'schoollunch', 'boymom', 'asmr', 'sahm', 'asmrfood', 'asmrlunchbox', 'whatipackedforlunch']",age4
anon_1451,83,26,3,1728,"['throwback', 'boys', 'relatable', 'bo', 'bathroom', 'foryou', 'teenage', 'preteen', 'washday', 'fyp', 'momhack', 'boymom', 'momof5', 'lifetip', 'sahm', 'stinkyboy', 'bathtimeroutine', 'momtok', 'foryoupage', 'momsover30', 'fypシ']",age4
anon_2746,124,12,2,1908,"['school', 'movies', 'foryou', 'fyp', 'kindergarten', 'sahm']",age4
anon_2524,18,4,0,355,"['school', 'backtoschool', 'kindergarten', 'sahm']",age4
anon_2747,100,5,0,1935,"['followme', 'relatable', 'marriage', 'illbethereforyou', 'mentalhealth', 'quadruplets', 'askmeanything', 'kindergartener', 'selfreflection', 'sahm', 'youareworthy', 'personalgrowth', 'innerwork', 'healingjourney']",age4
anon_2659,234,52,2,2551,"['letsbefriends', 'sahm', 'futureteacher', 'elementaryeducation', 'momfriends', 'mamaof4', 'momtok', 'momsoftiktok', 'momcommunity']",age4
anon_2748,13,1,0,103,"['firstdayofschool', 'kindergarten', 'sahm', 'girlmom', 'momtok', 'momsoftiktok', 'capcut', 'fypシ゚viral']",age4
anon_0186,20,3,1,7044,"['momlife', 'toddlerlife', 'kindergarten', 'homeschool', 'sahm', 'momof3', 'parentingtips', 'girlmom', 'lessonplans', 'preschoolactivities', 'homeschoolmama', 'phonicsforkids', 'homeschoolhacks', 'homeschoolingkindergarten']",age4
anon_2749,28,4,2,744,"['gym', 'cleaning', 'cooking', 'groceryshopping', 'kindergarten', 'herestoyou', 'sahm', 'sahmlife']",age4
anon_0572,898,19,27,14007,"['hair', 'trending', 'grwm', 'lds', 'blondehair', 'fyp', 'youngmom', 'schoolhair', 'longhairgoals', 'elementaryschool', 'girlshair', 'momof4', 'sahm', 'hairideas', 'toddlerhair', 'grwmschool', 'schoolgrwm', 'momsoftiktok', 'kidshairideas', 'easyhairideas', 'easyhairideasforkids']",age4
anon_2750,26,1,0,310,"['oompaloompa', 'momlife', 'wifelife', 'substututeteacher', 'elementaryschool', 'sahm', 'postop', 'blessedmess', 'momover40', 'sidegig', 'fitcheck', 'shouldersurgeryrecovery', 'bluecollarwife']",age4
anon_2751,31,3,5,460,"['momlife', 'preteen', 'sahm']",age4
anon_2598,55,7,3,3335,"['momlife', 'fyp', 'sahm', 'familytreeproject', 'kidsoftiktok', 'cricutprojects', 'kindergartenmom', 'cricutmoms']",age4
anon_2752,60,27,0,335,"['growingup', '4u', 'firstborn', 'kindergarten', 'schoolkids', 'boymom', 'sahm', 'momof2', 'sahw', 'momsoftiktok', 'fyppppppppppppppppppppppp', 'fypシ゚viral']",age4
anon_2753,29,6,0,250,"['school', 'kids', 'wifey', 'foryou', 'fyp', 'kindergarten', 'boymom', 'sahm', 'momtok', 'foryoupage', 'fypage', 'smallcreator', 'momsoftiktok', 'momcontent']",age4
anon_2754,29,1,0,431,"['trending', 'kindergarten', 'sahm', 'fypシ゚viral']",age4
anon_2755,83,3,18,2842,"['school', 'firstdayofschool', 'toystory', 'kindergarten', 'sayinggoodbye', 'pixar', 'oldestchild', 'sahm', 'sahmlife', 'firstdayofkindergarten']",age4
anon_2756,58,1,1,463,"['love', 'luxury', 'kindergarten', 'sahm', 'sahmlife', 'girlmom', 'kidsoftiktok', 'momsoftiktok', 'sahmsoftiktok']",age4
anon_2757,27,14,1,339,"['learning', 'homeschool', 'firstgrade', 'learningisfun', 'sahm', 'homeschoolfun', 'homeschoolmom', 'kidsoftiktok']",age4
anon_2400,30,27,1,641,"['momlife', 'fyp', 'kindergarten', 'homeschool', 'sahm', 'parentingtips', 'momtips', 'momtok', 'momsoftiktok', 'parentsoftiktok', 'homeschoolersoftiktok', 'homeschoolingtips']",age4
anon_2758,41,14,0,905,"['trending', 'education', 'fyp', 'homeschool', 'elementaryschool', 'homeschoollife', 'sahm', 'homeschooling', 'homeschoolfamily', 'homeeducation', 'homeschoolmom', 'homeschoolersoftiktok', 'homeschoolpreschool', 'homeschoolkindergarten']",age4
anon_2759,55,2,0,439,"['kindergarten', 'elementaryschool', 'stayathomemom', 'sahm', 'lastbaby']",age4
anon_2760,6,1,1,122,"['journey', 'sad', 'home', 'truth', 'honest', 'fy', 'pov', 'fyp', 'homeschool', 'middleschoolers', 'elementaryschool', 'sahm', 'honestmom', 'middleschoolteacher', 'homeschooljourney', 'momtok', 'homeschoolmom', 'elementaryteacher', 'homeschoolersoftiktok', 'bsahm', 'honestmommoment', 'learningathomewithkids']",age4
anon_2761,28,2,2,817,"['haha', 'monday', 'parenting', 'videogames', 'kindergarten', 'interpretivedance', 'sahm', 'motherhoodunplugged', 'momsoftiktok', 'hotmessmamaclub']",age4
anon_2601,33,5,0,495,"['school', 'parents', 'elementaryschool', 'sahm', 'momsoftiktok', 'momsover30', 'parentvolunteer']",age4
anon_2726,79,2,2,3125,"['f', 'momlife', 'fyp', 'kindergarten', 'lunchbox', 'schoollunch', 'sahm', 'sahmlife', 'schoollunches', 'lunchideas', 'bentobox', 'foryoupage', 'lunchforkids', 'omiebox']",age4
anon_2690,15,5,1,271,"['simple', 'vans', 'backtoschool', 'budget', 'firstgrade', 'sahm', 'firstgrader', 'backtoschoolhaul']",age4
anon_1653,21,1,0,352,"['mom', 'fries', 'earlymorning', 'chickennuggets', 'momlife', 'myfirstborn', 'familyof5', 'boymom', 'earlymorningroutine', 'secondgrade', 'vlogmas', 'sahm', 'sahmlife', 'influencer', 'momof3', 'hotlunch', 'bentobox', 'lunchpacking', 'floridafamily', 'momtok', 'foryoupage', 'offtoschoolhegoes', 'momsoftiktok', 'smallcontentcreator', 'momcontent', 'kidlunch', 'fyppppppppppppppppppppppp', 'tampamom', 'bentoboxlunchmom', 'kidlunchideas', 'kidcontentcreator', 'lunchpackingasmr', 'momcontentcreator', 'lunchpackingideas', 'lunchpackingtips', 'lunchpackingmom', 'byebookies', 'packmysonslunchwithme', 'packmysonlunchbox', 'coolmomspacklunches', 'packmysonsschoollunch']",age4
anon_2762,15,1,0,180,"['youtube', 'recon', 'viral', 'motivation', 'fourthgrade', 'kindergarten', 'dogmom', 'sahm', 'sahmlife', 'pocketbully', 'bullybreeds', 'contentcreator', 'girlmom', 'fridayvlog', 'momsoftiktok']",age4
anon_2571,8,3,0,198,"['learning', 'parenting', 'education', 'kindergarten', 'homeschool', 'learningisfun', 'sahm', 'vowels', 'homeschooling', 'homeeducation', 'homeschoolmom', 'homeschoolhack', 'earlyliteracy']",age4
anon_2763,28,14,1,304,"['firstborn', 'backtoschool', 'momlife', 'fyp', 'kindergarten', 'sahm', 'mentalhealthcheckin']",age4
anon_0404,9,2,0,447,"['mardigras', 'fyp', 'lovethesemoments', 'sahm', 'easyday', 'mardigrasfun', 'homeschoolfun', 'kindergartenhomeschool', 'louisianahomeschool']",age4
anon_2516,16,2,0,452,"['momlife', 'kindergarten', '3kids', 'sahm', 'momtoks', 'sahmsoftiktok']",age4
anon_2764,42,1,1,868,"['mybaby', 'myfirstlove', 'preteen', 'sahm', 'myfirstbaby']",age4
anon_2765,39,4,0,309,"['love', 'motherson', 'momlife', 'unconditionallove', 'middlechild', 'firstgrade', 'secondborn', 'firstson', 'gradeschool', 'elementaryschool', 'thatmom', 'sahm', 'actsofkindness']",age4
anon_2455,87,17,2,978,"['homeschool', 'sahm', 'onthisday', 'homeschoolroutine', 'homeschoolmom', 'parentsoftiktok', 'homeschoolersoftiktok', 'homeschooltips', 'homeschoolpreschool', 'homeschoolparents', 'howtohomeschool', 'kindergartenhomeschool', 'homeschooladvice', 'newhomeschoolers']",age4
anon_2766,15,2,0,449,"['family', 'kids', 'roadtrip', 'familytime', 'teacher', 'fyp', 'homeschool', 'sahm', 'artset', 'stayathomemomlife', 'drawingset', 'giftforkids', 'activitiesforkids', 'drawingforkids', 'tiktokshop', 'learninggames', 'elementaryteacher', 'educationalgames', 'giftideasforkids', 'artsetforkids', 'yoytoo', 'artsetgift', 'kidszipartset', 'zipartset']",age4
anon_2393,36,3,0,630,"['birds', 'homeschool', 'secondgrade', 'sahm', 'homeschoolers', 'homeschooling', 'birdstudy', 'homeschoolmom', 'homeschoolersoftiktok', 'homeschoolcurriculum']",age4
anon_2659,22,5,1,509,"['backinschool', 'sahm', 'sahmlife', 'futureteacher', 'elementaryeducation', 'momfriends', 'momsoftiktok', 'momsinschool', 'momsover30', 'momcommunity']",age4
anon_2767,90,12,2,694,"['growingup', 'schoollife', 'momlife', 'firstdayofschool', 'toystory', 'fyp', 'kindergarten', 'boymom', 'sahm']",age4
anon_2768,21,1,0,308,"['mama', 'kindergarten', 'volunteer', 'boymom', 'sahm', 'roommom', 'parentpickup', 'parentpickupline']",age4
anon_2769,11,2,0,169,"['love', '6thgrade', '4thgrade', 'homeschool', 'kinder', 'stayathomemom', 'secondgrade', 'sahm']",age4
anon_2770,39,5,1,865,"['school', 'motherhood', 'schoollife', 'carline', 'elementaryschool', 'sahm', 'fypage']",age4
anon_2771,16,2,0,265,"['mybaby', 'schoollife', 'firstborn', 'backtoschool', 'momlife', 'kindergarten', 'boymom', 'stayathomemom', 'sahm', 'momtok', 'momsoftiktok']",age4
anon_1653,11,1,0,78,"['mom', 'goodmorning', 'motherhood', 'happythursday', 'momlife', 'pickyeater', 'happyhalloween', 'familyof5', 'halloweenspirit', 'boymom', 'secondgrade', 'sahm', 'pickyeatersbelike', 'influencer', 'momof3', 'lunchpacking', 'floridafamily', 'momtok', 'foryoupage', 'offtoschoolhegoes', 'momsoftiktok', 'momcontent', 'fyppppppppppppppppppppppp', 'exhuastedmom', 'tampamom', 'motherhoodunfiltered', 'bentoboxmom', 'kidcontentcreator', 'sahmtok', 'packinglunchformykid', 'momcontentcreator', 'overstimulatedmom', 'lunchpackingideas', 'lunchpackingmomma', 'packmysonlunchbag', 'byebookies', 'packmysonslunchwithme', 'packmysonlunchbox', 'coolmomspacklunches', 'packmysonlunch', 'fixmykidlunch']",age4
anon_2772,21,3,0,317,"['reading', 'fyp', 'firstgrade', 'sahm', 'sahmlife', 'girlmom']",age4
anon_2773,11,2,0,180,"['fun', 'youtube', 'thisisfun', 'preteen', 'content', 'outlet', 'creativeoutlet', 'sahm', 'sahmlife', 'creativecontent', 'tiktokfun', 'tiktokfamous', 'tiktokcreator', 'smallcreator', 'creativity', 'smallcreators', 'sahmcontent', 'sahmoftiktok']",age4
anon_2774,69,12,0,431,"['motivation', 'YouGotThis', 'fyp', 'mindset', 'boymom', 'twinmom', 'sahm', 'sahmlife', 'teenagermom', 'girlmom', 'foryoupage', 'preteenmom', 'momoftiktok', 'arizonamom', 'sahmoftiktok', 'latinamom🇨🇺🇲🇽']",age4
anon_2775,69,2,1,5428,"['books', 'pumpkin', 'momlife', 'coolbeans', 'fyp', 'kindergarten', 'preschooler', 'sahm', 'desimom', 'schoolhacks', 'scholasticbookfair', 'readinglist', 'bookrecommendations', 'momtok', 'kidbooks']",age4
anon_2549,38,3,0,750,"['mama', 'maestra', 'kindergarten', 'homeschool', 'elementaryschool', 'tipsandtricks', 'sahm', 'teachertips', 'heggerty', 'phonemicawareness', 'initialsounds']",age4
anon_2776,64,6,0,1018,"['valentines', 'valentinesday', 'treats', 'motherhood', 'childhoodmemories', 'haul', 'momlife', 'youngmom', 'schoolholidays', 'schoolmemories', 'elementaryschool', 'sahm', 'valentinesdaygift', 'schoolvalentines', 'valentineshaul', 'relatablemom', 'momtok', 'sahmsoftiktok', 'healinginnerchild', 'realisticmomlife']",age4
anon_2422,172,23,0,2602,"['homeschool', 'planner', 'sahm', 'athomelearning', 'planwithme', 'momsoftiktok', 'preschoolhomeschool', 'kindergartenhomeschool', 'homeschoolorganization', 'firstgradehomeschool']",age4
anon_2777,132,39,0,537,"['ootd', 'kindergarten', 'sahm', 'fypage', 'momsoftiktok']",age4
anon_2778,128,9,2,5815,"['teacher', 'ftm', 'kindergarten', 'breastfeeding', 'boymom', 'sahm', 'sahmlife', 'kindergartenteacher', 'contentcreator', 'breastfed', 'boymomlife', 'iquitteaching', 'nursingmom', 'teachersoftiktok', 'momsoftiktok', 'pumpingmom', 'formerteacher']",age4
anon_2779,155,63,0,1302,"['firstdayofschool', 'kindergarten', 'momoftwo', 'sahm', 'schoolvlog', 'firstdayofschoolvlog', 'youngmomsoftiktok']",age4
anon_2446,22,1,0,248,"['morning', 'kids', 'happy', 'boys', 'easter', 'morningroutine', 'coloring', 'prek', 'kindergarten', 'homeschool', 'boymom', 'sahm', 'homeschoolmom', 'morninginthelife']",age4
anon_0404,230,15,0,6052,"['goodmorning', 'breakfast', 'morningroutine', 'pancakes', 'fyp', 'homeschool', 'sahm', 'schoolathome', 'kindergartenhomeschool']",age4
anon_2780,71,25,0,947,"['kids', 'doritos', 'lunch', 'viral', 'frenchfries', 'oreos', 'apples', 'nuggets', 'fyp', 'kindergarten', 'kinder', 'schoollunch', 'lunchbag', 'sahm', 'paratii', 'lonche', 'nuevomexico', 'foryoupage', 'momsoftiktok', '🚌🚌🚌🚌🚌🚌', 'bentgo', 'fypシ゚viral']",age4
anon_2781,78,2,1,2178,"['timeflies', 'relatable', 'emotional', 'motherhood', 'momlife', 'kindergarten', 'theygrowupsofast', 'boymom', 'sahm', 'sahmlife', 'firstdayofkindergarten', 'firstdayofschook']",age4
anon_2782,174,9,78,16373,"['california', 'momlife', 'fy', '4thgrade', 'fyp', 'momthings', 'sahm', 'busymom', 'californiastate', 'foryoupage', 'floatproject', 'momsoftiktok']",age4
anon_2783,11,2,0,476,"['milestone', 'homeschool', 'sightwords', 'elementaryschool', 'sahm', 'tiktokshop']",age4
anon_2784,13,6,0,72,"['school', 'family', 'mom', 'dad', 'motherdaughter', 'fatherdaughter', 'kindergarten', 'sahm', 'momofgirls', 'kidsoftiktok']",age4
anon_2656,11,1,1,626,"['diy', 'backtoschool', 'kindergarten', 'sahm', 'schultute']",age4
anon_2474,31,2,0,557,"['kids', 'food', 'easy', 'lunch', 'simple', 'momlife', 'fyp', 'kindergarten', 'lunchbox', 'sahm', 'kidslunch', 'lunchideas', 'momsoftiktok', 'lunchforkids', 'lunchideasforkids']",age4
anon_2524,19,1,0,337,"['birthday', 'kindergarten', 'sahm', 'momof3', 'momtok']",age4
anon_2785,8,4,1,138,"['school', 'food', 'home', 'bread', 'baking', 'dough', 'teaching', 'homestead', 'handson', 'kindergarten', 'sahm', 'homeschooling']",age4
anon_2685,34,10,4,331,"['moms', 'fyp', 'homeschool', 'teacherlife', 'slp', 'sahm', 'teacherhumor', 'occupationaltherapy', 'highschoolteacher', 'middleschoolteacher', 'speechtherapy', 'teachersoftiktok', 'elementaryteacher']",age4
anon_2786,23,3,0,215,"['to', 'blessed', 'backtoschool', 'kindergarten', 'preschooler', 'sahm', 'momof2']",age4
anon_2787,73,43,1,412,"['parenting', 'momlife', 'math', 'kindergarten', 'homeschool', 'latinamom', 'sahm', 'millenial', 'momtruth', 'momsoftiktok', 'momssupportingmoms', 'momcommunity', 'motherhoodjourney', 'latinacreator']",age4
anon_2788,50,3,0,1324,"['lunch', 'tgif', 'kindergarten', 'schoollunch', 'sahm', 'kidlunch']",age4
anon_2789,293,13,5,8021,"['bts', 'philly', 'backtoschool', 'momlife', 'firstdayofschool', 'firstdayofschooloutfit', 'firstgrade', 'lazymom', 'sahm', 'ditl', 'sahmlife', 'minivlog', 'lowincome', 'phillyfam', 'brokemom', 'phillymom', 'momvlog', 'momtok', 'momsoftiktok', 'sahmof4', 'sahmsoftiktok', 'phillytiktok', 'phillytok', 'ditlofamom', 'sahmtok', 'ditlvlog', 'ditlsahm', 'errandswithme', 'ditlofasahm', 'ditlmomvlog']",age4
